d,h/d,b,E,ll,sdl,max_uz
190.0,1.75,1500.0,32800.0,-2.0,-0.25,0.008976226917565593
250.0,2.0,4500.0,37400.0,-2.0,-1.0,0.6502823088911099
130.0,1.75,1000.0,32800.0,-1.5,0.0,0.0033102781139406857
100.0,1.0,2500.0,39600.0,-2.5,-1.0,0.040153190206449585
180.0,1.75,5000.0,30100.0,-3.0,-1.0,1.2939075117527312
250.0,1.0,5000.0,42200.0,-3.0,-0.5,0.09735277851010736
110.0,1.25,4000.0,34800.0,-2.0,-0.25,0.3934779605718785
220.0,1.5,2500.0,42200.0,-3.5,-1.25,0.025186887721057497
190.0,2.25,5000.0,32800.0,-3.0,-0.5,2.999394638384582
200.0,2.0,4000.0,30100.0,-1.5,-1.5,0.788106529677291
130.0,1.25,2500.0,32800.0,-3.0,-1.5,0.05298358078256377
140.0,1.5,1500.0,30100.0,-2.5,0.0,0.01129173006052084
190.0,2.0,1500.0,37400.0,-2.0,-1.5,0.013376557628098128
100.0,1.5,3000.0,26700.0,-2.5,-1.0,0.38474699148288094
130.0,2.25,4000.0,37400.0,-2.5,0.0,2.472964781186059
210.0,2.25,3000.0,32800.0,-3.5,0.0,0.3116505017192942
200.0,1.0,3500.0,26700.0,-5.0,0.0,0.05749785991614596
120.0,1.25,3500.0,24000.0,-3.5,0.0,0.3967026256437031
170.0,1.5,1000.0,30100.0,-3.0,-1.0,0.0013852856491827887
210.0,2.0,2500.0,26700.0,-3.5,-1.0,0.11703985112755126
210.0,1.0,3000.0,42200.0,-3.0,-1.5,0.016987229063375436
190.0,2.0,1500.0,26700.0,-2.5,-0.5,0.01873720057223331
160.0,2.0,3500.0,26700.0,-4.0,-1.25,0.8475647166135641
190.0,2.0,4500.0,32800.0,-1.5,-0.5,1.2386834845701615
150.0,1.5,3000.0,37400.0,-3.0,-1.25,0.1220765855342368
140.0,1.75,5000.0,30100.0,-2.0,0.0,2.2000200004576342
150.0,1.5,3000.0,37400.0,-1.5,-0.25,0.1220765855342368
170.0,1.0,2500.0,37400.0,-2.0,-1.25,0.014422668624709308
150.0,1.5,1000.0,39600.0,-4.0,-0.25,0.0015327934356338863
220.0,1.75,4000.0,34800.0,-2.0,-1.5,0.32988225122545134
210.0,1.0,1000.0,39600.0,-5.0,-1.0,0.0002152846732170496
220.0,1.25,3500.0,37400.0,-2.5,-1.25,0.059673464543500906
220.0,1.5,5000.0,24000.0,-5.0,-0.5,0.6735654881671478
240.0,1.25,5000.0,30100.0,-3.0,-0.25,0.24836419527753367
220.0,1.25,4000.0,32800.0,-2.0,-0.25,0.11306493225836171
110.0,1.5,2500.0,32800.0,-1.5,-0.25,0.11131918448901416
130.0,1.25,2500.0,24000.0,-3.5,-1.25,0.08062042937217698
100.0,2.0,4000.0,30100.0,-3.5,-1.0,4.728639178063744
130.0,1.5,1000.0,42200.0,-3.5,-0.5,0.0019886236337486934
160.0,1.0,3500.0,26700.0,-1.5,-0.5,0.08422538073638908
120.0,2.0,1000.0,24000.0,-3.0,-0.5,0.010357872723072366
160.0,2.25,4000.0,26700.0,-4.0,-0.25,2.3225142906213807
200.0,1.75,4500.0,24000.0,-5.0,-0.25,0.9573468314691664
110.0,1.75,1000.0,34800.0,-5.0,-1.0,0.009731267102998618
190.0,1.25,1000.0,30100.0,-3.0,-0.25,0.0005917332851329449
200.0,1.75,2000.0,24000.0,-4.0,-1.0,0.036530367197283274
250.0,1.0,2000.0,42200.0,-5.0,-0.25,0.002472885380237774
130.0,1.25,4000.0,34800.0,-2.5,-1.0,0.31783897163634167
240.0,1.5,3500.0,37400.0,-2.0,-1.0,0.09078965165749486
100.0,1.75,1000.0,24000.0,-4.0,-0.25,0.01587587500886712
220.0,1.0,1500.0,34800.0,-4.0,-1.0,0.0011809479333414355
200.0,1.75,1000.0,32800.0,-1.5,-1.25,0.001587892185053357
250.0,2.0,2000.0,42200.0,-4.0,-0.5,0.022458651838959325
120.0,1.25,4000.0,26700.0,-4.0,0.0,0.6583721649918632
250.0,1.75,4500.0,39600.0,-4.0,-1.5,0.345014588159791
180.0,2.25,4000.0,42200.0,-1.5,0.0,1.1352521228645225
180.0,1.25,5000.0,30100.0,-2.5,-1.0,0.4205108067831635
110.0,1.75,2000.0,24000.0,-1.5,-1.5,0.1097832222328183
140.0,1.25,1500.0,42200.0,-1.5,-0.25,0.004367271017672755
150.0,2.0,5000.0,39600.0,-5.0,-1.25,3.46710354204428
140.0,1.75,1500.0,39600.0,-3.0,0.0,0.014052594909617373
140.0,1.5,5000.0,42200.0,-3.0,-0.25,0.9147642590650745
120.0,1.25,2000.0,37400.0,-4.0,-0.25,0.029110521214738155
230.0,1.25,4500.0,42200.0,-2.0,-1.5,0.11903156240916526
240.0,2.0,4500.0,37400.0,-4.0,-0.5,0.6860014230367385
230.0,1.25,1000.0,26700.0,-2.5,-1.25,0.0005099914166293678
230.0,2.0,1500.0,30100.0,-1.5,-1.0,0.011925102395461528
230.0,1.5,2000.0,37400.0,-5.0,0.0,0.010392576097077343
110.0,1.0,1000.0,32800.0,-5.0,-1.5,0.0018084823854023608
160.0,1.5,3500.0,39600.0,-4.0,0.0,0.1952562603068832
170.0,2.25,4000.0,37400.0,-2.5,-1.5,1.3823284233098736
160.0,1.75,5000.0,30100.0,-3.5,-0.5,1.6580717146408397
130.0,1.75,3000.0,24000.0,-1.5,-1.25,0.5036094003330135
100.0,2.0,4500.0,34800.0,-1.5,-0.5,4.367916373584534
150.0,1.0,3000.0,39600.0,-4.0,-0.25,0.04139450266127016
110.0,1.0,1000.0,32800.0,-3.5,-0.5,0.0013563617890517711
220.0,2.25,3500.0,26700.0,-3.0,-0.5,0.6921073358547952
240.0,2.25,4500.0,32800.0,-1.5,-1.0,1.2117958147456782
170.0,2.25,2000.0,34800.0,-2.0,0.0,0.09256238885624418
190.0,1.0,2500.0,37400.0,-5.0,0.0,0.012396892425110773
230.0,1.75,2500.0,42200.0,-3.0,-0.25,0.037265030193161706
180.0,2.25,1500.0,42200.0,-4.0,-1.25,0.021065362669076052
250.0,2.0,2500.0,24000.0,-3.5,-0.25,0.09646763943863663
220.0,2.0,3000.0,26700.0,-3.0,-1.5,0.22874091019875223
100.0,2.25,4500.0,39600.0,-4.0,-1.25,9.910915997247857
140.0,2.0,1500.0,42200.0,-1.5,-1.5,0.02155150054741467
210.0,2.25,1000.0,34800.0,-3.0,-1.5,0.0038936390778923856
180.0,1.25,5000.0,24000.0,-1.5,-1.0,0.5273906369138608
