d,h/d,b,E,ll,sdl,max_uz
140.0,1.5,1000.0,34800.0,-3.5,-1.25,0.0019307753845905448
150.0,1.0,3000.0,26700.0,-5.0,-1.25,0.07367291260011762
160.0,2.25,4500.0,37400.0,-5.0,-1.5,3.0743880021621806
110.0,2.0,1500.0,42200.0,-3.0,-1.25,0.03887689918415224
170.0,1.0,1000.0,42200.0,-2.0,-1.0,0.00031734066036169143
180.0,1.25,4000.0,34800.0,-2.0,-1.25,0.16463508288558665
230.0,2.25,5000.0,26700.0,-1.5,-1.0,2.454845445034524
250.0,2.0,4500.0,39600.0,-1.5,-1.5,0.6141555141340913
150.0,1.25,2000.0,34800.0,-3.0,-0.25,0.014416333154389121
220.0,1.25,4000.0,42200.0,-2.5,-1.5,0.08787985256857316
180.0,1.25,3500.0,42200.0,-2.0,-0.5,0.07427584120794412
190.0,2.25,1000.0,24000.0,-4.0,-0.5,0.007053606244570009
250.0,1.5,1000.0,30100.0,-2.5,-0.5,0.0006533672058656836
230.0,1.5,3500.0,34800.0,-2.0,-0.25,0.09640978411853136
110.0,1.75,3000.0,37400.0,-2.0,-0.5,0.3528744541900313
120.0,1.0,1500.0,39600.0,-1.5,-1.0,0.003443450152734036
120.0,1.25,4500.0,24000.0,-1.5,-0.5,0.7935198607709402
250.0,1.5,3000.0,39600.0,-4.0,0.0,0.04150603907939036
220.0,1.0,1500.0,26700.0,-3.5,-1.0,0.0015392130367135007
250.0,2.25,5000.0,24000.0,-1.5,-1.5,2.653598536462417
190.0,2.0,2000.0,30100.0,-3.0,0.0,0.05260055024382505
160.0,1.0,3500.0,34800.0,-4.0,0.0,0.07180133032075188
100.0,1.0,5000.0,39600.0,-5.0,-0.25,1.2968078449057383
120.0,2.0,3500.0,32800.0,-4.0,-1.5,1.6354094254470115
120.0,1.5,2500.0,30100.0,-2.5,0.0,0.1090080249913832
220.0,1.75,1000.0,30100.0,-2.5,-0.25,0.0014063459102376928
110.0,2.0,4000.0,34800.0,-3.5,-1.0,3.072878386458393
220.0,1.5,3000.0,30100.0,-5.0,-1.0,0.06944549179222934
250.0,1.75,1000.0,39600.0,-1.5,-1.25,0.0008386198389625771
130.0,2.25,1000.0,24000.0,-4.0,0.0,0.020243892939062372
140.0,1.25,2000.0,32800.0,-3.5,-0.5,0.018812645872498063
160.0,1.0,2000.0,24000.0,-3.0,-1.0,0.00995214109859336
230.0,2.0,5000.0,24000.0,-3.0,-1.25,1.8513469479545177
250.0,1.5,4500.0,30100.0,-2.0,-1.25,0.29120274911688626
230.0,1.75,4500.0,30100.0,-1.5,-1.25,0.5437184410620797
170.0,1.0,5000.0,30100.0,-3.0,-1.5,0.28938519532622226
140.0,1.75,4500.0,24000.0,-5.0,-0.5,2.79109863356615
200.0,1.25,3000.0,32800.0,-4.0,-1.0,0.046153808746366286
130.0,1.25,4500.0,24000.0,-4.0,-1.0,0.9591201936955672
170.0,1.25,5000.0,39600.0,-5.0,-1.25,0.4553029542076305
210.0,1.75,3000.0,34800.0,-3.0,0.0,0.10900909762611243
200.0,2.25,3500.0,26700.0,-3.0,-0.25,0.8503337211031614
220.0,1.75,3000.0,32800.0,-4.0,-0.5,0.11794425104480281
220.0,1.25,1000.0,34800.0,-2.0,-0.25,0.0003903400401641805
100.0,2.25,1500.0,42200.0,-3.0,0.0,0.08599723655911337
120.0,2.25,1500.0,42200.0,-3.0,-1.0,0.04976691930542404
210.0,1.5,4500.0,26700.0,-5.0,0.0,0.41718364099887045
100.0,2.0,2000.0,32800.0,-4.0,-0.5,0.30098929990892875
210.0,1.25,2500.0,32800.0,-1.5,-0.25,0.01826954361741113
100.0,1.5,1500.0,34800.0,-1.5,0.0,0.02086667282884807
230.0,2.0,2000.0,42200.0,-2.0,-0.25,0.02691887942607708
150.0,2.0,2500.0,32800.0,-3.0,-0.25,0.19607243789006903
210.0,1.75,4500.0,34800.0,-5.0,-0.5,0.5703394397061733
240.0,1.5,4500.0,34800.0,-1.5,-1.5,0.2501671242196142
130.0,2.0,1500.0,24000.0,-3.5,-0.25,0.05324579252739672
160.0,1.0,1000.0,24000.0,-2.5,-0.5,0.0006023601822132622
210.0,1.5,5000.0,39600.0,-3.5,-1.5,0.43325535024673306
130.0,1.0,3500.0,37400.0,-2.0,-0.5,0.0996460322869089
140.0,1.75,5000.0,26700.0,-3.5,-1.25,2.789398374379181
140.0,1.75,2000.0,32800.0,-2.0,-1.5,0.051952452817458736
