d,h/d,b,E,ll,sdl,max_uz
140.0,1.0,5000.0,24000.0,-3.0,-1.5,0.5198573722535255
210.0,2.25,5000.0,37400.0,-5.0,-1.5,2.125334697742661
120.0,1.0,1000.0,37400.0,-1.5,-0.25,0.0007126358001756532
230.0,1.75,1500.0,34800.0,-1.5,-1.0,0.005544773967711341
250.0,1.75,4000.0,26700.0,-5.0,-1.5,0.33808262773642567
140.0,1.25,1000.0,32800.0,-2.0,-1.5,0.0011076605927943023
130.0,1.0,4500.0,34800.0,-1.5,0.0,0.2932552263814445
170.0,1.0,3000.0,34800.0,-3.5,-1.0,0.03235829455848759
100.0,2.25,3500.0,32800.0,-5.0,-0.5,5.538592706801502
240.0,1.0,2500.0,32800.0,-2.0,-1.25,0.008182470692271276
200.0,2.25,2500.0,24000.0,-4.0,-0.25,0.25220665215576654
130.0,1.0,5000.0,34800.0,-5.0,0.0,0.6716786038479959
250.0,2.25,1000.0,30100.0,-2.0,-1.25,0.003066654238484144
110.0,2.25,3000.0,42200.0,-1.5,-1.5,0.842711763237751
110.0,1.5,3000.0,37400.0,-3.5,-0.5,0.3095480662276207
100.0,1.5,1000.0,37400.0,-2.0,-0.25,0.003286489454638275
240.0,2.0,1000.0,42200.0,-2.0,-0.25,0.0014726833255536646
160.0,1.75,1500.0,24000.0,-3.5,-0.5,0.017203117622474704
190.0,1.5,4500.0,24000.0,-5.0,-1.5,0.6266490290916055
150.0,1.25,4000.0,34800.0,-4.0,-0.25,0.2586267483837224
170.0,2.0,3500.0,37400.0,-2.0,-0.5,0.5044588112229904
100.0,2.0,2500.0,32800.0,-2.0,-0.5,0.44116298523915304
200.0,1.75,4500.0,30100.0,-3.5,0.0,0.7631371482858962
200.0,1.0,2000.0,24000.0,-5.0,-0.25,0.006793994989946634
170.0,1.25,1500.0,24000.0,-2.5,0.0,0.004825043334454554
150.0,1.0,5000.0,30100.0,-2.5,-0.5,0.3791331905438664
230.0,2.0,3500.0,39600.0,-5.0,-1.0,0.2693353884865336
110.0,2.0,4000.0,24000.0,-2.5,-0.25,2.9704491058225173
160.0,1.5,4500.0,26700.0,-4.0,0.0,0.7860387572037522
200.0,1.25,2000.0,34800.0,-3.5,-1.5,0.008109187399394813
140.0,1.25,3500.0,42200.0,-3.0,-1.0,0.12629058481688699
250.0,1.5,3000.0,30100.0,-2.0,-1.25,0.05460595175017591
110.0,1.5,5000.0,30100.0,-3.5,0.0,2.974498246618338
130.0,2.25,2500.0,42200.0,-2.0,-1.25,0.3657783575820735
220.0,2.0,2500.0,37400.0,-2.0,0.0,0.07872730190108218
150.0,1.0,3500.0,26700.0,-2.5,-1.25,0.10221841762666439
240.0,2.25,1000.0,32800.0,-3.0,-1.5,0.003180854217692882
120.0,2.0,2000.0,30100.0,-4.0,0.0,0.18980806719229779
150.0,1.75,3000.0,32800.0,-2.5,-1.0,0.266323061404056
120.0,1.25,3000.0,30100.0,-4.0,-1.0,0.19628165657578797
210.0,1.5,3500.0,39600.0,-3.5,0.0,0.10274689018103969
150.0,1.0,4500.0,39600.0,-2.5,-1.0,0.18872899230909249
160.0,2.25,4000.0,34800.0,-2.0,-1.0,1.6037361591479986
110.0,1.75,3500.0,34800.0,-3.0,-1.5,0.7930314979892893
250.0,2.0,3500.0,42200.0,-1.5,0.0,0.21086420388447794
130.0,1.0,3500.0,26700.0,-3.5,-1.5,0.15702647222990596
200.0,1.75,2500.0,24000.0,-2.5,-1.25,0.08438761342691645
240.0,1.0,3000.0,42200.0,-1.5,-1.25,0.013276802402923444
160.0,1.0,3000.0,32800.0,-1.5,-1.5,0.03706127447787252
120.0,2.0,1500.0,30100.0,-3.5,-1.5,0.05397794674291767
220.0,1.25,4500.0,39600.0,-3.0,-0.5,0.1533846278065102
180.0,1.0,3000.0,39600.0,-2.5,-1.5,0.026350667202681036
150.0,1.25,1500.0,32800.0,-4.0,-1.5,0.00513939033109566
160.0,2.0,4500.0,39600.0,-5.0,-1.25,1.8742538879018658
210.0,1.75,4000.0,32800.0,-3.0,-0.5,0.37146029711277834
130.0,1.5,2000.0,24000.0,-3.5,-0.25,0.05765692792349423
230.0,1.5,5000.0,37400.0,-3.0,0.0,0.40736966307731703
220.0,1.25,3000.0,24000.0,-1.5,-1.25,0.051111162694288774
120.0,1.5,3500.0,26700.0,-2.0,-1.0,0.4764129418179949
220.0,1.75,1000.0,39600.0,-5.0,-0.5,0.0010689649469224633
130.0,2.25,1000.0,42200.0,-3.5,0.0,0.008086551342963013
130.0,1.75,3500.0,30100.0,-2.5,-0.5,0.7232072581362065
130.0,1.5,4000.0,26700.0,-3.0,-0.5,0.7397606877645412
100.0,2.0,3500.0,42200.0,-2.5,-0.5,1.317901273642162
150.0,1.0,4500.0,34800.0,-1.5,-0.25,0.21476057744894286
190.0,2.0,4500.0,37400.0,-3.0,-0.5,1.086332039599024
250.0,1.5,3000.0,37400.0,-3.5,-1.25,0.04394757078942729
100.0,1.75,2500.0,37400.0,-5.0,-1.0,0.47224104146504736
170.0,2.25,4000.0,42200.0,-2.0,0.0,1.2250967520431124
230.0,2.25,2500.0,39600.0,-2.5,-0.25,0.09788263707565452
110.0,1.5,4500.0,32800.0,-2.0,-0.5,1.1814477534757621
180.0,2.25,5000.0,42200.0,-5.0,0.0,3.0462811898516664
180.0,1.25,1500.0,39600.0,-2.5,-0.25,0.002737184130069676
100.0,1.25,4000.0,42200.0,-3.0,0.0,0.5038625146342065
190.0,2.25,3000.0,37400.0,-2.5,-0.5,0.3382817684464503
250.0,2.0,3000.0,37400.0,-2.5,-1.0,0.12840425852784743
210.0,1.0,3000.0,26700.0,-3.5,0.0,0.026848729082327792
230.0,1.0,5000.0,30100.0,-4.0,-1.25,0.16359408649906879
120.0,2.0,1000.0,34800.0,-3.0,-1.25,0.007143360498666624
250.0,1.75,4500.0,34800.0,-5.0,-0.25,0.39260280725357277
230.0,1.75,3500.0,42200.0,-4.0,-1.25,0.1328160040666235
130.0,1.0,1000.0,34800.0,-4.0,-0.5,0.0008605490616236775
150.0,1.5,1000.0,39600.0,-4.0,-0.25,0.0015327934356338863
150.0,1.5,2000.0,39600.0,-5.0,-0.25,0.030329312837627055
190.0,1.25,2000.0,37400.0,-2.0,-0.5,0.008067251600077898
190.0,2.25,5000.0,37400.0,-2.0,-1.5,2.630485137703572
220.0,1.5,2000.0,39600.0,-3.0,-0.25,0.010414307857086363
110.0,2.0,4500.0,32800.0,-3.0,-1.0,4.062079783061786
200.0,1.5,2500.0,24000.0,-3.5,-1.25,0.05472731222066351
210.0,1.75,4500.0,34800.0,-3.0,-0.5,0.5701930891844202
140.0,1.5,2500.0,32800.0,-4.0,-0.5,0.09874868325395889
200.0,1.25,5000.0,39600.0,-2.5,0.0,0.2963047497021109
190.0,1.25,1500.0,42200.0,-1.5,-1.0,0.002183953869460418
140.0,1.75,1500.0,39600.0,-2.5,-1.25,0.014052594909617373
250.0,1.75,4000.0,37400.0,-4.0,-0.25,0.2413584535507364
120.0,2.0,2500.0,39600.0,-5.0,-1.25,0.42292560782811095
240.0,1.25,5000.0,30100.0,-5.0,-1.0,0.24836419527753373
210.0,1.0,1500.0,30100.0,-1.5,0.0,0.001449077292065113
240.0,2.0,3500.0,26700.0,-5.0,-0.25,0.35158240091969906
230.0,2.25,2500.0,26700.0,-3.5,0.0,0.14517424820930716
160.0,1.0,1000.0,26700.0,-1.5,0.0,0.0005414473547985183
100.0,2.0,2500.0,24000.0,-1.5,0.0,0.6029227464764969
