d,h/d,b,E,ll,sdl,max_uz
250.0,2.0,3500.0,26700.0,-3.0,0.0,0.33327600752860276
110.0,2.25,4500.0,24000.0,-1.5,0.0,7.3717556952804415
150.0,1.25,5000.0,30100.0,-2.5,-0.5,0.7060317548414947
240.0,2.25,1500.0,39600.0,-5.0,-1.0,0.013258611077837386
220.0,1.75,4000.0,24000.0,-3.5,-1.0,0.4783292643490862
170.0,2.25,1500.0,39600.0,-3.0,-1.25,0.02664752981009319
150.0,2.25,3000.0,34800.0,-5.0,-0.25,0.8060213342693647
190.0,1.5,4500.0,34800.0,-2.5,-1.25,0.39615743208783505
120.0,2.0,1000.0,42200.0,-5.0,0.0,0.0100983999466537
220.0,2.0,4500.0,30100.0,-5.0,-1.0,1.0275693058821191
160.0,2.0,2000.0,32800.0,-2.0,0.0,0.0661353442187624
110.0,1.5,1000.0,24000.0,-2.5,-1.0,0.003847818232016099
140.0,1.75,3000.0,42200.0,-1.5,-1.25,0.20226095600782382
100.0,2.25,1000.0,42200.0,-2.5,-1.25,0.016411235835329677
210.0,1.75,3000.0,30100.0,-3.0,-0.5,0.12603045173821942
150.0,2.25,1000.0,24000.0,-4.0,0.0,0.013178024529534973
220.0,2.25,2500.0,42200.0,-2.5,-1.0,0.11583836075991455
170.0,1.5,3500.0,30100.0,-5.0,-1.5,0.2548053230452989
120.0,1.5,4000.0,34800.0,-1.5,-1.0,0.6314189876830641
150.0,2.0,4500.0,32800.0,-4.0,-1.0,2.2885198693599142
160.0,1.0,1500.0,39600.0,-5.0,-0.5,0.002490352342602962
170.0,1.5,3500.0,26700.0,-2.0,-0.25,0.23937703567997934
140.0,1.5,1500.0,30100.0,-5.0,-0.25,0.016291426283691852
120.0,1.75,2500.0,37400.0,-3.5,-1.0,0.20496572980277045
250.0,2.0,4000.0,42200.0,-5.0,0.0,0.3597650285491751
100.0,2.25,4000.0,39600.0,-3.5,0.0,5.772672603120203
110.0,1.5,1500.0,39600.0,-2.0,-0.25,0.011818475646920967
100.0,1.25,3500.0,24000.0,-2.5,0.0,0.4570014247425678
100.0,1.25,3500.0,32800.0,-3.0,-1.0,0.3901231674732407
200.0,1.75,1000.0,42200.0,-2.0,-0.25,0.0012341910822224382
250.0,1.25,4500.0,39600.0,-1.5,-1.5,0.11966091465728124
250.0,2.25,5000.0,32800.0,-3.5,-1.5,1.9416574689087809
230.0,1.0,4500.0,37400.0,-3.0,-1.25,0.0862259524174632
240.0,1.5,5000.0,32800.0,-3.5,-1.5,0.4088238515319258
180.0,1.0,3000.0,24000.0,-1.5,-1.5,0.04347860088499484
220.0,1.75,3500.0,37400.0,-4.0,-1.25,0.1859293608175303
120.0,2.0,3000.0,39600.0,-2.0,-1.5,0.5117276837765352
180.0,1.25,5000.0,32800.0,-4.0,-0.5,0.38589558797745926
140.0,1.25,4500.0,26700.0,-5.0,0.0,0.7700175410480669
240.0,1.5,1000.0,34800.0,-2.5,-1.25,0.0005961666278811385
120.0,1.5,2000.0,26700.0,-1.5,-0.5,0.0512499361065292
210.0,2.0,4500.0,39600.0,-2.0,-0.25,0.8289541004023833
160.0,1.75,4500.0,39600.0,-1.5,-1.25,0.8496991953207933
110.0,1.25,3000.0,30100.0,-4.0,-1.5,0.2548269741271203
210.0,1.0,4000.0,30100.0,-2.0,-1.0,0.07540074688941648
