d,h/d,b,E,ll,sdl,max_uz
250.0,1.5,3500.0,24000.0,-2.0,-1.0,0.11728981190067164
160.0,2.0,2500.0,32800.0,-3.5,-0.5,0.1615587104208334
170.0,1.5,2500.0,30100.0,-2.0,-1.0,0.060100212052252154
150.0,1.25,1000.0,42200.0,-3.0,0.0,0.0006999683894357976
210.0,1.5,2000.0,37400.0,-2.0,0.0,0.011703130489505028
190.0,2.0,2000.0,24000.0,-3.0,-0.25,0.06596985676389246
140.0,1.25,1000.0,26700.0,-5.0,-1.25,0.0021079472758716512
200.0,1.5,2500.0,37400.0,-2.5,-0.25,0.035119130837091006
120.0,1.25,2000.0,42200.0,-3.5,0.0,0.023219434693891722
170.0,1.25,4000.0,39600.0,-3.5,0.0,0.15612933527861003
190.0,2.25,1500.0,32800.0,-2.0,0.0,0.025348773179684023
230.0,1.75,2000.0,24000.0,-2.0,-1.25,0.02802252764380975
140.0,1.25,4000.0,24000.0,-4.0,-1.25,0.46124440593277366
250.0,1.0,1500.0,30100.0,-2.5,-1.5,0.0010735923841437716
230.0,1.75,1000.0,26700.0,-1.5,-1.0,0.0014923966067286354
200.0,2.25,3500.0,24000.0,-3.5,-1.0,0.9459962648016688
120.0,2.25,3000.0,32800.0,-5.0,-1.25,1.6702519078397131
160.0,1.0,4000.0,39600.0,-3.5,-0.5,0.09718654812391168
140.0,1.75,1500.0,34800.0,-5.0,-1.5,0.022866767112353407
120.0,2.0,5000.0,39600.0,-4.0,0.0,5.643072164181692
110.0,1.0,2000.0,37400.0,-3.0,-0.25,0.015285990567863344
230.0,1.25,5000.0,30100.0,-2.5,-1.5,0.26203211415290045
150.0,1.25,5000.0,24000.0,-2.5,-0.5,0.885481492501438
180.0,1.5,3000.0,42200.0,-4.0,-1.0,0.07652405275013599
220.0,2.25,5000.0,32800.0,-3.0,-1.0,2.28337393119485
150.0,1.25,3000.0,42200.0,-3.0,-1.0,0.06500514736271532
250.0,2.25,3000.0,37400.0,-1.5,-0.5,0.2193172005917347
140.0,1.5,1500.0,39600.0,-3.0,-1.25,0.00858285542482198
120.0,2.25,4000.0,39600.0,-1.5,-1.0,2.5982965670584526
230.0,1.5,4000.0,39600.0,-3.5,-1.5,0.15761295860242228
200.0,1.75,2000.0,26700.0,-2.5,-1.5,0.03283628512204492
170.0,1.25,4500.0,30100.0,-2.5,-1.5,0.3419802881074582
130.0,2.25,4000.0,39600.0,-2.5,-1.25,2.335577851205283
120.0,2.0,4000.0,26700.0,-5.0,-1.25,4.113262337907761
230.0,1.0,3500.0,24000.0,-3.0,-1.25,0.0490687470580675
160.0,1.5,4000.0,34800.0,-4.0,-1.0,0.3805426935169376
100.0,1.5,2000.0,34800.0,-2.0,0.0,0.05824012443657597
240.0,1.75,2500.0,26700.0,-2.0,-1.0,0.05582607996513815
130.0,2.0,2000.0,26700.0,-4.0,-1.25,0.16829979316376495
200.0,1.0,3000.0,39600.0,-2.0,-0.25,0.02095596697188448
160.0,2.0,4500.0,34800.0,-4.0,-1.0,1.7773097205365844
180.0,1.0,1000.0,26700.0,-4.0,0.0,0.00046478151230364264
150.0,2.25,4500.0,42200.0,-5.0,-0.25,3.3067700742346204
110.0,1.5,1500.0,32800.0,-2.0,-1.5,0.01426864742742245
220.0,1.5,4000.0,26700.0,-2.0,0.0,0.24803137918753884
220.0,2.0,3500.0,24000.0,-2.0,-0.25,0.47152871629456633
140.0,2.25,3000.0,34800.0,-5.0,-0.5,0.9913709922799805
130.0,2.0,1500.0,34800.0,-5.0,-0.5,0.04896164830093978
140.0,2.0,1000.0,30100.0,-3.0,-0.25,0.00594383704424139
100.0,1.25,4500.0,26700.0,-5.0,0.0,2.112928132862538
210.0,2.0,1000.0,34800.0,-4.0,-1.0,0.0022849233081935986
180.0,1.5,5000.0,37400.0,-4.0,-0.5,0.6677583483487227
110.0,1.0,3500.0,39600.0,-2.5,-1.5,0.11650637553184602
220.0,2.0,2500.0,32800.0,-3.5,-0.5,0.08976832595320382
190.0,1.5,5000.0,42200.0,-2.0,0.0,0.5031936939869677
200.0,1.75,2000.0,42200.0,-1.5,-0.25,0.020775564283028285
200.0,1.5,4000.0,30100.0,-5.0,-1.5,0.27031325562182235
120.0,1.25,1000.0,32800.0,-5.0,-1.5,0.0027248181948908864
130.0,2.25,3000.0,37400.0,-3.5,-1.5,0.9840180295160857
220.0,1.25,4500.0,24000.0,-4.0,0.0,0.253084635859533
100.0,2.25,4500.0,26700.0,-3.0,-0.5,10.289535251647402
120.0,1.25,4500.0,24000.0,-2.5,0.0,0.7935198607709402
140.0,2.0,5000.0,37400.0,-4.0,0.0,3.762693299592659
150.0,1.75,1000.0,32800.0,-4.0,-0.25,0.0034419241211530727
180.0,1.75,2000.0,30100.0,-3.0,-1.5,0.03662542682807741
100.0,1.0,3000.0,34800.0,-3.5,-0.25,0.14307867105214617
160.0,1.25,1000.0,37400.0,-3.5,-0.5,0.0007241309697195095
100.0,1.75,3500.0,39600.0,-2.5,-0.5,0.7944890055833611
160.0,1.0,3500.0,30100.0,-1.5,-0.25,0.07471155035441927
110.0,2.25,3500.0,37400.0,-3.5,-0.5,2.7365428689214704
210.0,1.5,5000.0,30100.0,-3.5,-0.5,0.5699970724851774
150.0,1.25,2500.0,26700.0,-2.5,-0.25,0.04717385490241874
230.0,1.5,4500.0,34800.0,-1.5,0.0,0.26393426149373206
170.0,2.0,5000.0,32800.0,-5.0,-1.5,2.8755118810179034
100.0,1.75,3500.0,30100.0,-1.5,-0.5,1.0452413494894188
210.0,1.25,4500.0,42200.0,-3.0,-0.5,0.144352946093158
190.0,1.0,1500.0,42200.0,-3.0,-1.25,0.0012792461421270826
240.0,1.75,2000.0,34800.0,-4.0,-0.5,0.017009403627798354
160.0,1.0,3000.0,30100.0,-4.0,-0.25,0.04487300859630736
250.0,1.5,4500.0,42200.0,-2.0,0.0,0.2077062263049028
220.0,1.25,4000.0,32800.0,-3.0,-1.5,0.11306493225836171
220.0,1.5,4500.0,39600.0,-2.5,0.0,0.282773336289706
240.0,1.0,2000.0,30100.0,-3.0,-1.25,0.0036574047103518047
110.0,1.5,4000.0,39600.0,-3.0,0.0,0.7203895070014511
240.0,1.0,1500.0,42200.0,-3.0,-1.25,0.000807823614029616
130.0,2.25,1500.0,32800.0,-2.5,-1.0,0.05036084936887288
180.0,2.0,1000.0,24000.0,-2.5,-1.0,0.004822713225555209
230.0,2.25,2500.0,34800.0,-5.0,-1.0,0.11138369045264732
