d,h/d,b,E,ll,sdl,max_uz
160.0,1.25,5000.0,26700.0,-3.0,-1.5,0.6074806827205563
160.0,2.25,1000.0,24000.0,-3.0,-0.5,0.00990502449782385
230.0,1.25,1500.0,34800.0,-3.0,0.0,0.001940873877669652
230.0,1.75,4000.0,39600.0,-4.0,-0.5,0.2732198353672596
140.0,2.25,5000.0,30100.0,-4.0,-1.25,7.427197461955172
230.0,1.0,1500.0,26700.0,-5.0,-0.5,0.0014506677318142347
170.0,1.75,2000.0,42200.0,-3.5,-0.25,0.028191280660615357
160.0,1.5,4500.0,32800.0,-5.0,-1.0,0.7678256639363625
110.0,1.75,5000.0,37400.0,-4.0,-1.5,4.5628646584617245
140.0,1.5,3500.0,30100.0,-2.0,-1.0,0.3041444490196811
240.0,2.0,1000.0,37400.0,-1.5,-1.25,0.0016616908111862089
150.0,2.0,1000.0,24000.0,-5.0,-1.0,0.009091252858650823
120.0,1.0,3000.0,37400.0,-2.5,-1.0,0.059923108172068
240.0,2.0,4500.0,24000.0,-2.5,-0.5,1.0690188841578463
150.0,1.75,1000.0,34800.0,-3.5,0.0,0.0023211719256628505
130.0,1.25,1000.0,34800.0,-1.5,-0.25,0.0011569601550048755
170.0,1.0,4000.0,32800.0,-2.0,-0.5,0.10869214855699028
190.0,1.5,4000.0,42200.0,-3.5,-1.0,0.2061398762822197
150.0,1.25,3000.0,26700.0,-5.0,-1.25,0.12661512228924365
250.0,1.0,3500.0,30100.0,-4.0,-0.25,0.032641974427856
250.0,1.0,3500.0,34800.0,-2.5,-1.0,0.028233431904271668
220.0,1.5,1500.0,32800.0,-3.5,0.0,0.003556066557365301
250.0,2.25,1500.0,42200.0,-3.5,-0.5,0.011007646279862397
210.0,1.75,4000.0,37400.0,-3.5,0.0,0.3257726670188176
110.0,2.0,1000.0,39600.0,-5.0,-1.25,0.013971258064340068
110.0,2.25,3500.0,26700.0,-3.5,0.0,3.833209860118868
100.0,1.5,4500.0,34800.0,-1.5,-0.5,1.4821329966687693
120.0,2.25,3000.0,39600.0,-3.0,-1.0,0.8070072348453241
180.0,1.5,5000.0,42200.0,-2.5,0.0,0.5918047920671272
190.0,1.5,3500.0,39600.0,-2.5,-1.5,0.12716781417884548
250.0,1.0,2000.0,26700.0,-3.5,-1.5,0.003908455544780636
160.0,1.75,2500.0,42200.0,-4.0,-0.25,0.08514941826045994
200.0,1.25,3000.0,37400.0,-1.5,-1.25,0.04047713708187976
150.0,1.5,4500.0,37400.0,-3.5,-1.5,0.676715901753112
220.0,1.75,5000.0,37400.0,-3.0,-1.25,0.7414655070000301
230.0,2.0,4500.0,39600.0,-1.5,-0.5,0.7361251393369872
250.0,1.25,1500.0,37400.0,-3.0,-1.25,0.001514443662057728
200.0,1.75,4500.0,34800.0,-5.0,-0.25,0.6602391939831284
220.0,1.5,5000.0,26700.0,-5.0,-1.5,0.6054521239791801
140.0,2.25,2000.0,30100.0,-2.0,-1.25,0.15328510186967817
190.0,1.75,3500.0,30100.0,-3.5,-0.5,0.27938122278305344
210.0,2.25,4000.0,30100.0,-3.5,0.0,1.09341863427378
240.0,1.0,2500.0,34800.0,-4.0,-1.5,0.007712213755932171
150.0,2.0,4000.0,32800.0,-4.0,0.0,1.428606236162669
170.0,1.5,4000.0,39600.0,-2.5,-1.25,0.27880504604448836
150.0,2.25,3000.0,26700.0,-2.0,-1.0,0.7879084952727081
200.0,1.75,4000.0,42200.0,-5.0,0.0,0.3342271238646461
180.0,2.25,2500.0,30100.0,-3.0,-1.25,0.2550855223270745
250.0,1.75,1500.0,34800.0,-3.5,0.0,0.004626943716083824
100.0,1.0,3000.0,42200.0,-5.0,-1.25,0.15731872835866803
120.0,2.0,3500.0,42200.0,-2.5,-1.5,0.889786739373213
140.0,1.5,3000.0,30100.0,-2.5,-1.25,0.1658344015662453
160.0,1.75,1500.0,42200.0,-2.0,-1.0,0.00978376357668157
210.0,1.25,3000.0,37400.0,-4.0,-0.5,0.03294133008781841
130.0,2.0,1000.0,42200.0,-4.0,0.0,0.006618887539009966
170.0,1.0,1000.0,42200.0,-1.5,-1.5,0.00031734066036169143
190.0,1.75,2500.0,30100.0,-3.5,-1.5,0.07841866973973774
180.0,2.0,1000.0,24000.0,-3.5,-1.0,0.004822713225555209
160.0,1.0,2500.0,39600.0,-3.0,-1.25,0.014704537429189734
130.0,2.25,4000.0,34800.0,-4.0,0.0,3.3221581517755343
180.0,1.25,1000.0,39600.0,-3.0,0.0,0.0005289816371105249
170.0,2.0,4500.0,24000.0,-1.5,-1.5,2.148544248402656
170.0,1.5,4500.0,37400.0,-2.5,-1.0,0.4678394101237163
200.0,1.0,4000.0,24000.0,-3.0,-1.0,0.10947092780058906
180.0,1.25,5000.0,24000.0,-4.0,-1.0,0.5273906369138608
230.0,2.25,2500.0,30100.0,-3.5,-0.25,0.12877582817431754
240.0,1.5,3500.0,30100.0,-1.5,-1.25,0.11280840437889136
110.0,2.25,2500.0,34800.0,-3.5,-1.25,0.8104772940884308
110.0,2.0,2000.0,37400.0,-2.0,-1.5,0.1189943916996891
210.0,2.25,5000.0,32800.0,-4.0,-0.25,2.4233999304671925
180.0,2.0,4000.0,32800.0,-1.5,-1.0,0.909413691934092
100.0,1.25,3000.0,30100.0,-5.0,-0.5,0.37905665139907646
180.0,1.5,3500.0,24000.0,-5.0,-0.25,0.26921112266656017
220.0,2.0,2500.0,39600.0,-5.0,-1.0,0.07435356291352836
250.0,2.0,1000.0,26700.0,-1.5,-0.5,0.002206416424116001
220.0,1.25,1000.0,32800.0,-5.0,-0.25,0.00044219438775102446
120.0,2.0,2000.0,42200.0,-3.0,-0.25,0.0947690989489931
170.0,1.75,3000.0,32800.0,-5.0,-0.25,0.21801143063078568
200.0,1.75,3500.0,30100.0,-1.5,-1.5,0.2857142390708214
180.0,1.5,4500.0,42200.0,-2.5,-0.5,0.34928923688654645
210.0,1.5,2000.0,32800.0,-2.0,0.0,0.013344423180061907
130.0,1.25,3500.0,24000.0,-1.5,-1.0,0.24268016789536212
140.0,1.75,2500.0,26700.0,-4.0,-1.5,0.20089018363313677
250.0,1.5,2500.0,39600.0,-3.5,-1.0,0.01832666699708931
100.0,1.5,5000.0,24000.0,-2.0,-1.5,3.3102116831570063
100.0,1.0,2000.0,34800.0,-3.0,0.0,0.02186573100217959
240.0,1.75,1500.0,34800.0,-3.5,-1.5,0.00566581733358105
110.0,1.75,1000.0,39600.0,-2.0,0.0,0.004057266474550077
150.0,1.25,4500.0,39600.0,-2.5,-1.5,0.34321903840658274
220.0,2.0,5000.0,32800.0,-3.0,0.0,1.43732835967548
230.0,1.25,4500.0,34800.0,-1.5,-0.5,0.1443428716543629
240.0,2.25,2000.0,24000.0,-3.5,-1.0,0.06677957200442981
200.0,1.0,1500.0,26700.0,-2.5,-1.5,0.0018911008171061288
100.0,2.0,1000.0,32800.0,-4.0,-0.25,0.018709133169421768
200.0,2.25,1500.0,34800.0,-3.0,-1.0,0.02048435817513389
110.0,2.25,2000.0,26700.0,-2.5,-0.25,0.2671914125982671
250.0,2.25,2500.0,42200.0,-3.0,-1.5,0.08991795395486003
170.0,1.0,4000.0,37400.0,-2.0,-1.0,0.09532359553271497
210.0,1.25,2500.0,26700.0,-5.0,0.0,0.022443484294202606
