d,h/d,b,E,ll,sdl,max_uz
150.0,2.25,4500.0,39600.0,-3.0,-1.5,2.6429109306023904
180.0,1.0,1000.0,26700.0,-2.5,0.0,0.00046478151230364264
210.0,1.75,4500.0,26700.0,-3.0,-0.5,0.7431730151009923
240.0,1.25,2000.0,26700.0,-3.5,-0.5,0.007135893683563764
220.0,2.25,1500.0,30100.0,-2.0,-1.25,0.019157776116311528
180.0,2.25,4000.0,42200.0,-3.5,-0.5,1.1352521228645225
130.0,1.25,4000.0,30100.0,-3.0,-1.5,0.3674683126854988
250.0,2.0,2500.0,37400.0,-3.5,-1.5,0.0619043675575346
100.0,1.0,3000.0,42200.0,-4.0,-1.5,0.13109894029889008
190.0,2.0,4000.0,39600.0,-4.0,-0.5,0.6404671492076239
110.0,1.25,3500.0,42200.0,-3.0,-1.0,0.2278164493971976
150.0,1.25,5000.0,26700.0,-2.0,0.0,0.795938420264373
140.0,1.5,2500.0,30100.0,-3.0,-0.5,0.07845308920709075
200.0,1.0,1500.0,32800.0,-2.5,0.0,0.0015394021895344966
230.0,1.25,5000.0,24000.0,-2.5,-1.25,0.32863194314599475
190.0,1.5,4000.0,34800.0,-3.0,0.0,0.249974217834056
170.0,1.0,1000.0,26700.0,-3.0,-1.25,0.0005015646392234495
240.0,1.0,3500.0,26700.0,-2.0,-0.5,0.038819928569640456
180.0,1.0,2000.0,37400.0,-2.0,0.0,0.005482122964546039
190.0,2.0,4000.0,42200.0,-4.0,-0.25,0.6010070876365444
230.0,1.0,2500.0,24000.0,-3.5,0.0,0.012705661403413991
200.0,1.25,3000.0,24000.0,-5.0,-0.25,0.06307687195396558
190.0,2.25,3000.0,42200.0,-2.5,-1.0,0.2998042212752616
180.0,2.0,5000.0,37400.0,-4.0,-1.25,1.947413141102183
120.0,1.25,3000.0,30100.0,-2.0,-1.5,0.12796086804693135
250.0,1.0,3000.0,37400.0,-5.0,-1.0,0.014200749383347469
140.0,1.25,1500.0,32800.0,-5.0,-0.5,0.008428300470089127
230.0,2.0,2000.0,34800.0,-3.5,-0.25,0.03264300895926279
100.0,1.5,4000.0,24000.0,-3.0,-1.5,1.5820834155170218
170.0,1.25,1500.0,30100.0,-1.5,-0.25,0.003847210632119037
250.0,2.0,2000.0,30100.0,-2.0,-0.5,0.031486880652882514
200.0,1.0,3500.0,24000.0,-1.5,-1.0,0.06396636915459461
140.0,1.5,2000.0,32800.0,-4.0,-1.0,0.03753119019468665
160.0,2.25,2500.0,26700.0,-5.0,-1.25,0.39806229227039974
160.0,1.5,1500.0,26700.0,-2.5,-1.25,0.009471836931833838
200.0,1.75,4500.0,39600.0,-4.0,-1.0,0.5800613173563384
220.0,2.25,5000.0,24000.0,-3.5,-1.5,3.1206110354431846
210.0,1.25,3500.0,39600.0,-4.0,-1.25,0.05981439595306413
120.0,2.0,4500.0,26700.0,-2.0,-1.25,3.8436634052844174
160.0,2.0,1000.0,34800.0,-4.0,-1.5,0.004305150300535145
180.0,1.0,1500.0,30100.0,-5.0,-1.5,0.002301081070266115
180.0,1.5,5000.0,24000.0,-3.0,-1.0,1.0405900926935172
100.0,1.0,3000.0,24000.0,-2.0,-0.5,0.13830938201314275
110.0,1.25,2500.0,30100.0,-5.0,0.0,0.13852076311866093
240.0,1.25,5000.0,26700.0,-2.5,-1.5,0.2799910965426465
110.0,1.5,1500.0,24000.0,-1.5,0.0,0.019390820329482288
250.0,1.75,3500.0,26700.0,-5.0,0.0,0.20262081452600225
160.0,1.0,2500.0,26700.0,-4.0,-0.25,0.02423219651248719
160.0,1.0,1500.0,26700.0,-5.0,-0.25,0.0036935562834124968
220.0,1.25,3500.0,34800.0,-2.0,-1.0,0.0641318268355327
130.0,1.75,2000.0,37400.0,-2.0,-0.5,0.05690656195266557
150.0,2.25,3500.0,30100.0,-4.0,0.0,1.48994120688001
170.0,1.5,3000.0,32800.0,-3.5,-0.25,0.10624650082068648
110.0,1.25,5000.0,34800.0,-5.0,-0.25,1.91242811125352
230.0,2.0,5000.0,42200.0,-3.5,-0.25,1.052898739850583
100.0,1.0,4500.0,30100.0,-1.5,-0.25,0.5586628974743244
120.0,1.25,4500.0,24000.0,-5.0,0.0,1.3603197613216127
150.0,1.0,2000.0,34800.0,-4.0,-1.5,0.009255335873942639
170.0,1.75,3000.0,39600.0,-4.0,-1.0,0.1519413178830575
140.0,2.0,2500.0,34800.0,-1.5,-1.0,0.20204508780169367
120.0,1.75,4500.0,32800.0,-3.0,-1.25,1.892122885214229
130.0,2.25,2500.0,37400.0,-3.5,0.0,0.45687405147793264
100.0,1.75,3500.0,26700.0,-2.0,-0.25,1.178343244070402
220.0,1.75,1000.0,24000.0,-2.0,-1.0,0.0017637921624232944
230.0,1.0,5000.0,37400.0,-2.0,0.0,0.13166262041063584
190.0,1.75,2000.0,30100.0,-1.5,-0.25,0.031141491363453032
250.0,1.5,3500.0,39600.0,-4.0,-1.5,0.07108473449844147
120.0,2.25,1500.0,42200.0,-2.5,-1.5,0.04976691930542404
100.0,1.5,2000.0,39600.0,-1.5,-1.5,0.05118071541272202
190.0,2.25,4500.0,32800.0,-1.5,-1.0,1.9189648497681633
150.0,1.25,4500.0,42200.0,-2.0,-0.5,0.32207284177916085
210.0,1.5,2000.0,37400.0,-2.5,-0.5,0.011703130489505028
210.0,1.0,3000.0,34800.0,-2.0,0.0,0.020599455933587873
220.0,2.25,1000.0,37400.0,-2.5,-1.25,0.00283087604419484
120.0,2.25,1500.0,32800.0,-5.0,-1.5,0.10976466871337973
200.0,2.25,4000.0,42200.0,-5.0,0.0,0.902835051858184
130.0,1.5,4000.0,42200.0,-3.0,-1.25,0.4680476390173546
150.0,2.25,5000.0,26700.0,-1.5,0.0,6.126790677920036
210.0,1.0,2000.0,37400.0,-3.0,-0.25,0.003766144374257694
100.0,1.25,1500.0,32800.0,-3.0,-0.25,0.013490899619108099
