d,h/d,b,E,ll,sdl,max_uz
240.0,2.0,2500.0,32800.0,-2.5,-0.25,0.07446327393493217
180.0,1.0,4000.0,24000.0,-2.5,-1.25,0.13765205828299273
140.0,1.0,3500.0,34800.0,-3.5,-0.25,0.09646079595175283
230.0,1.0,5000.0,34800.0,-2.5,0.0,0.14149948286594477
130.0,2.25,4500.0,32800.0,-3.0,0.0,5.049636983444001
140.0,1.75,3500.0,32800.0,-3.5,-1.0,0.5896357736229845
190.0,1.25,3500.0,32800.0,-1.5,-1.5,0.08937901905983638
130.0,2.25,3000.0,39600.0,-2.0,0.0,0.838390188135546
110.0,1.5,2500.0,26700.0,-4.0,-1.5,0.25009208498061697
230.0,1.0,2000.0,24000.0,-1.5,-1.0,0.005211688987117935
120.0,1.75,1500.0,26700.0,-1.5,-1.5,0.0295386431773128
210.0,2.25,3500.0,30100.0,-1.5,-0.5,0.6515777870136281
200.0,1.25,1500.0,24000.0,-5.0,-1.25,0.003950906317023586
250.0,1.75,4500.0,34800.0,-2.5,-1.0,0.39260280725357277
220.0,1.5,2000.0,42200.0,-3.0,-1.5,0.009772668036536102
220.0,1.25,1000.0,39600.0,-1.5,-1.25,0.00034302609590179965
240.0,2.25,5000.0,24000.0,-3.5,0.0,2.588562413729454
120.0,1.5,1500.0,26700.0,-5.0,-0.5,0.029164511787502376
130.0,1.25,4000.0,34800.0,-2.5,-1.25,0.3178389716363417
130.0,1.0,3500.0,26700.0,-3.5,-0.5,0.15702647222990596
190.0,2.25,4500.0,30100.0,-5.0,-0.25,2.2811977205927065
190.0,1.5,3000.0,30100.0,-5.0,0.0,0.09951514751849597
100.0,2.25,1000.0,42200.0,-4.0,-1.25,0.0252943124855608
160.0,1.0,2500.0,32800.0,-1.5,-0.25,0.01775303909130449
140.0,2.0,3000.0,32800.0,-3.0,-1.5,0.44464338209025966
150.0,1.5,1500.0,26700.0,-2.0,-0.25,0.011495301947511465
160.0,1.75,2500.0,37400.0,-4.0,-1.5,0.096077685844093
170.0,1.25,5000.0,39600.0,-3.5,-0.25,0.3794191285063587
120.0,1.75,2000.0,24000.0,-5.0,-0.25,0.16912207035956353
170.0,1.5,3500.0,37400.0,-3.5,-1.0,0.1708921618399959
150.0,1.25,5000.0,37400.0,-3.5,-0.5,0.5682234176931478
210.0,1.75,3500.0,30100.0,-2.5,-0.5,0.22572969422301614
180.0,1.25,3000.0,34800.0,-3.0,-1.0,0.04684816795257905
180.0,2.25,3500.0,30100.0,-2.0,-1.5,0.8624313580317922
250.0,1.5,1000.0,34800.0,-4.0,-0.5,0.0005651250832348852
170.0,2.25,4000.0,30100.0,-3.0,-0.25,1.7175775085430083
130.0,1.0,3500.0,39600.0,-2.0,-1.0,0.09411014160599405
100.0,1.0,3000.0,24000.0,-4.0,0.0,0.23051563668857122
120.0,1.5,1000.0,24000.0,-5.0,0.0,0.005927599614361276
230.0,2.25,4000.0,39600.0,-1.5,-0.5,0.7380383770978725
190.0,1.0,2500.0,32800.0,-5.0,-0.5,0.01413548099689112
200.0,2.0,1500.0,42200.0,-5.0,-1.25,0.011088247031464781
250.0,1.0,4000.0,30100.0,-1.5,-1.0,0.05586290535502032
120.0,2.0,3500.0,42200.0,-2.5,0.0,0.889786739373213
120.0,2.0,2000.0,37400.0,-3.0,-1.25,0.106931977960938
160.0,1.0,4500.0,37400.0,-2.0,-0.5,0.16465542110403297
120.0,1.0,1000.0,30100.0,-2.0,-1.25,0.0008854677384241119
100.0,1.75,4500.0,39600.0,-3.5,-0.25,3.480367904138028
220.0,2.25,2000.0,24000.0,-3.5,-1.25,0.08050532926904912
230.0,2.0,1000.0,39600.0,-4.0,-0.25,0.0017831047284271931
100.0,1.0,2500.0,42200.0,-1.5,-1.25,0.03767929697090805
200.0,1.75,3500.0,24000.0,-3.5,-0.5,0.35833327484509103
180.0,1.75,3000.0,42200.0,-2.5,-1.0,0.11903212975385853
100.0,1.25,1000.0,37400.0,-2.5,-1.5,0.0020646836307127757
220.0,1.0,5000.0,37400.0,-2.5,-0.25,0.1396989933254519
140.0,1.75,5000.0,34800.0,-3.0,-1.5,1.902890863628222
240.0,2.0,2500.0,42200.0,-4.0,-0.5,0.05787666789146963
140.0,1.0,1500.0,39600.0,-2.5,0.0,0.0024782515051737612
140.0,1.75,1000.0,34800.0,-2.0,-1.5,0.0032927619859900318
150.0,2.25,4000.0,24000.0,-3.5,-0.5,2.8221954975548025
200.0,2.0,3000.0,30100.0,-3.5,-1.25,0.24928982912697176
240.0,1.25,4500.0,37400.0,-2.5,-1.5,0.13418798500927814
210.0,1.75,2500.0,26700.0,-4.0,-0.5,0.07142762084832291
230.0,1.75,4000.0,30100.0,-2.0,-1.0,0.35945200934349664
160.0,2.0,4000.0,37400.0,-1.5,-1.5,0.929118530141478
180.0,1.75,1500.0,24000.0,-5.0,-1.5,0.015600530347457387
150.0,1.5,4000.0,37400.0,-2.0,-1.25,0.38675835989022594
170.0,1.5,4500.0,39600.0,-3.5,-1.5,0.4418483317489206
110.0,2.0,1500.0,26700.0,-2.0,0.0,0.052667901943788675
160.0,1.75,4000.0,32800.0,-5.0,-0.5,0.8398666532966931
130.0,1.5,3000.0,24000.0,-4.0,-1.5,0.3247087149227763
190.0,2.0,1000.0,32800.0,-3.0,-0.25,0.003000444158984741
230.0,2.25,5000.0,34800.0,-1.5,-1.5,1.8834590101573774
150.0,1.25,2500.0,24000.0,-2.0,0.0,0.05248091357880337
210.0,2.25,1000.0,30100.0,-5.0,-0.5,0.0045016159438849915
230.0,1.75,5000.0,24000.0,-5.0,-1.25,1.0111971741546135
140.0,2.25,2000.0,26700.0,-2.0,-1.0,0.1728045530506534
230.0,2.0,2000.0,32800.0,-3.0,-1.0,0.03463343633415439
190.0,1.5,1500.0,30100.0,-5.0,-1.25,0.0065175205893658085
200.0,1.0,4500.0,42200.0,-2.5,0.0,0.09961939107597703
100.0,1.5,1500.0,39600.0,-2.5,-1.5,0.018337379152599295
190.0,2.0,5000.0,37400.0,-4.0,-1.25,1.6558264254621764
210.0,2.0,3500.0,24000.0,-3.0,-1.0,0.5004448201993281
110.0,1.0,4000.0,32800.0,-3.0,0.0,0.2808438528249871
150.0,2.25,4500.0,42200.0,-1.5,-1.25,2.4800775556759658
230.0,1.75,4000.0,42200.0,-1.5,-1.0,0.25638638588544876
210.0,2.0,1000.0,32800.0,-4.0,0.0,0.002424247900159101
140.0,1.0,4000.0,24000.0,-5.0,-1.5,0.31915722391789436
170.0,1.25,1500.0,37400.0,-5.0,-1.0,0.004128379323593978
180.0,1.5,2000.0,32800.0,-3.5,-1.25,0.019424578957663547
170.0,1.0,4500.0,24000.0,-1.5,-0.5,0.23768789737788285
200.0,1.75,4500.0,39600.0,-3.5,0.0,0.5800613173563383
130.0,2.0,5000.0,32800.0,-2.0,0.0,4.2868729766204465
170.0,2.0,2500.0,42200.0,-4.0,-1.25,0.11632215652465855
210.0,1.0,4000.0,39600.0,-2.0,-0.5,0.0573121838679954
240.0,1.25,3500.0,34800.0,-3.0,-0.25,0.053197670107506936
150.0,2.0,5000.0,34800.0,-3.0,-1.0,2.958993538779724
250.0,2.25,3500.0,26700.0,-5.0,0.0,0.5053287756526476
130.0,1.5,2500.0,24000.0,-2.0,-1.25,0.10772669919784021
230.0,1.5,3000.0,42200.0,-5.0,-1.0,0.04668392043368326
100.0,1.75,1000.0,34800.0,-3.0,-1.0,0.007083569118145417
250.0,2.0,1000.0,39600.0,-3.0,0.0,0.0014876595586872695
150.0,1.25,1500.0,24000.0,-2.5,-0.25,0.006243407513327758
220.0,1.25,2000.0,42200.0,-2.0,-0.25,0.005442872745712627
250.0,1.25,3500.0,26700.0,-2.0,0.0,0.06134431109583308
150.0,2.25,4500.0,32800.0,-5.0,0.0,4.254441980951461
100.0,1.25,4500.0,26700.0,-3.5,-0.25,1.7180233890545433
