d,h/d,b,E,ll,sdl,max_uz
240.0,2.0,4500.0,42200.0,-1.5,-0.5,0.6079728246123396
220.0,2.25,2000.0,30100.0,-2.5,0.0,0.0641902957647712
210.0,1.75,1500.0,24000.0,-2.5,-0.5,0.009824240685195695
230.0,2.0,4000.0,37400.0,-2.5,0.0,0.4865562859378949
170.0,2.0,4000.0,34800.0,-5.0,0.0,1.1099806304557125
230.0,2.0,5000.0,32800.0,-1.5,-1.25,1.3546441070867075
130.0,2.0,5000.0,26700.0,-3.0,-1.0,5.2662709128924385
130.0,1.75,2000.0,42200.0,-3.0,-1.25,0.05043377765639298
230.0,2.25,2500.0,32800.0,-3.5,0.0,0.11817537890014204
190.0,1.75,2500.0,24000.0,-2.0,-0.25,0.09835008163235182
120.0,1.25,2500.0,30100.0,-2.0,0.0,0.06508415639814802
120.0,2.0,4000.0,26700.0,-2.0,-1.25,2.3994030304461935
240.0,1.0,3000.0,34800.0,-1.5,-1.0,0.01610003049999694
200.0,2.0,1500.0,39600.0,-3.0,0.0,0.011816263250687523
190.0,1.0,2000.0,32800.0,-4.0,-0.5,0.005314999689903387
220.0,1.25,2000.0,39600.0,-2.0,-0.25,0.005800233077486975
110.0,1.25,1500.0,26700.0,-5.0,-0.5,0.021345613612293972
210.0,2.0,4000.0,42200.0,-3.0,-0.25,0.48559149643040894
160.0,2.25,2500.0,37400.0,-3.0,-0.5,0.21313362040416747
200.0,2.25,3500.0,37400.0,-2.5,-1.5,0.6070564262753132
190.0,2.25,4000.0,32800.0,-3.5,-1.0,1.2419029043882093
150.0,1.75,4500.0,24000.0,-3.0,0.0,1.7015131972579636
190.0,1.25,1500.0,30100.0,-4.0,-0.25,0.003061888813666075
240.0,1.75,3000.0,32800.0,-2.0,-1.5,0.09730381209603986
250.0,2.0,3000.0,24000.0,-5.0,-1.5,0.20009663613838574
140.0,1.75,4500.0,39600.0,-2.5,0.0,1.1274272447288929
210.0,2.25,4500.0,26700.0,-5.0,-1.0,1.9046758756215003
250.0,1.75,1500.0,30100.0,-5.0,-0.25,0.005349423299664454
110.0,2.0,5000.0,32800.0,-5.0,-1.0,10.614117117603538
170.0,1.5,4000.0,42200.0,-2.0,-1.5,0.2616274839041909
150.0,2.25,1000.0,26700.0,-3.5,-0.25,0.01080542131489284
200.0,1.25,2000.0,32800.0,-2.0,-1.0,0.008603650045616099
110.0,1.25,1000.0,32800.0,-1.5,-0.25,0.001768777551004098
150.0,1.0,3000.0,32800.0,-5.0,-1.5,0.059971547757364456
110.0,1.0,1000.0,42200.0,-3.0,-1.25,0.0008199596281368701
200.0,1.0,2500.0,37400.0,-5.0,-1.0,0.010628785643031612
180.0,1.0,1000.0,30100.0,-3.5,-1.25,0.00041228127503351535
140.0,1.25,1000.0,42200.0,-4.0,-1.5,0.0009579704525835763
160.0,1.0,1000.0,39600.0,-3.5,-0.25,0.00036506677709896053
250.0,2.0,3500.0,30100.0,-1.5,-0.25,0.295630212821076
240.0,2.0,2000.0,39600.0,-4.0,-0.5,0.025247828128767084
250.0,2.25,4000.0,39600.0,-3.5,-0.25,0.6157517446996019
130.0,1.0,4500.0,24000.0,-5.0,-0.25,0.6378301173715392
190.0,1.75,5000.0,30100.0,-3.5,-0.25,1.2101874130313348
140.0,1.75,3500.0,37400.0,-2.5,0.0,0.4087578487762358
130.0,1.25,3000.0,42200.0,-5.0,-0.5,0.12306317325278335
100.0,2.25,5000.0,37400.0,-3.5,-1.0,14.760238499669525
200.0,2.25,1500.0,37400.0,-5.0,-0.5,0.020793067510573183
140.0,1.25,5000.0,39600.0,-3.5,-1.25,0.6600627344769565
100.0,2.25,4000.0,34800.0,-2.5,-1.0,4.37926887660784
220.0,2.0,5000.0,42200.0,-3.5,-1.0,1.1171651718009643
150.0,1.5,2500.0,39600.0,-3.5,0.0,0.060439388401399466
240.0,1.0,3000.0,34800.0,-4.0,-1.0,0.01610003049999694
100.0,1.5,1000.0,26700.0,-4.0,-0.25,0.007672578377244742
120.0,1.5,3500.0,39600.0,-4.0,-1.0,0.46282965406391685
140.0,1.25,2500.0,30100.0,-3.5,-1.0,0.05146782348392874
230.0,1.5,2000.0,24000.0,-3.5,0.0,0.01619509775130041
100.0,1.0,1000.0,37400.0,-5.0,-1.25,0.0021110308503491603
150.0,1.25,2500.0,34800.0,-2.0,-1.5,0.03619373350304614
130.0,2.25,2000.0,24000.0,-4.0,-1.5,0.3001368110461775
170.0,1.5,3500.0,37400.0,-5.0,-0.25,0.20507059420799506
170.0,1.75,4500.0,26700.0,-3.5,-1.0,1.1674003139612288
190.0,1.5,4000.0,37400.0,-4.0,-0.25,0.2325963310163275
180.0,2.0,1000.0,26700.0,-2.0,-1.25,0.004335023124081792
250.0,1.75,3000.0,39600.0,-1.5,-1.5,0.06627172655220083
220.0,1.25,4500.0,34800.0,-2.5,-1.0,0.17454112818880724
