d,h/d,b,E,ll,sdl,max_uz
170.0,1.75,1500.0,37400.0,-4.0,-1.25,0.010096980837641184
110.0,2.0,2000.0,39600.0,-2.5,0.0,0.11238359216591366
250.0,1.25,1500.0,39600.0,-3.5,-0.5,0.0014303079030543314
100.0,1.25,5000.0,32800.0,-5.0,-1.25,2.7006516828964373
220.0,1.75,4000.0,34800.0,-1.5,0.0,0.32988225122545134
130.0,2.25,2500.0,37400.0,-2.5,-0.25,0.412723173555085
120.0,1.75,2500.0,34800.0,-2.0,-0.5,0.17132831438195628
150.0,2.0,4000.0,32800.0,-2.5,-1.25,1.2857456125464026
240.0,1.5,4000.0,37400.0,-4.0,0.0,0.1468808875253829
200.0,1.75,2500.0,39600.0,-1.5,-1.0,0.05114400813787216
190.0,1.5,1500.0,42200.0,-2.0,0.0,0.0042920874418137115
130.0,1.0,2000.0,39600.0,-5.0,-0.25,0.014993437309749433
110.0,1.0,1500.0,34800.0,-2.0,-1.5,0.004360423138491453
110.0,2.0,4000.0,42200.0,-4.0,-0.5,2.8155915704103287
210.0,2.0,1500.0,39600.0,-3.5,-1.25,0.010207332470050168
160.0,1.25,5000.0,26700.0,-3.5,0.0,0.6558330489348938
180.0,1.25,4500.0,24000.0,-3.0,-1.0,0.3946268472881572
150.0,2.0,3000.0,30100.0,-2.0,-0.25,0.4431819184289521
110.0,1.75,4500.0,37400.0,-3.5,-0.5,2.7686667383848853
190.0,2.25,2000.0,42200.0,-4.0,-1.0,0.060142294619344526
230.0,1.5,2500.0,32800.0,-2.0,-1.0,0.026384973688830343
130.0,1.5,4500.0,32800.0,-3.0,-1.0,1.0655008113799551
100.0,2.25,2000.0,32800.0,-5.0,-1.5,0.5789858696896517
120.0,2.25,2000.0,42200.0,-3.5,-1.25,0.19532007518225825
200.0,1.0,1500.0,32800.0,-2.5,-0.5,0.0015394021895344966
130.0,1.5,2500.0,42200.0,-2.0,-0.25,0.06126636921244917
140.0,2.0,3000.0,39600.0,-5.0,0.0,0.5524357170469576
240.0,1.25,2500.0,30100.0,-4.0,-1.25,0.015417637521046704
100.0,1.75,1500.0,26700.0,-2.0,-0.5,0.044894963214092046
190.0,1.0,1000.0,30100.0,-3.5,-1.5,0.0003505502837141274
190.0,1.25,3500.0,34800.0,-4.0,-0.5,0.08424229382698256
160.0,2.0,2500.0,24000.0,-4.0,-0.5,0.24532989361183669
170.0,2.0,4500.0,37400.0,-2.0,-0.25,1.3787449739412512
140.0,1.75,4500.0,37400.0,-2.0,-1.5,1.1937464944692135
200.0,1.5,1000.0,42200.0,-2.0,-0.5,0.0007281676872238038
210.0,2.25,3500.0,34800.0,-5.0,-0.5,0.5636845677996188
190.0,1.5,4000.0,39600.0,-3.0,-0.25,0.21967431261721765
160.0,1.0,1000.0,32800.0,-3.5,-0.5,0.0004407513528389526
130.0,2.0,1000.0,39600.0,-2.5,-0.5,0.005642768770634184
200.0,2.25,5000.0,32800.0,-2.0,0.0,2.805131081097112
120.0,2.0,1000.0,26700.0,-5.0,0.0,0.015960766956918525
230.0,2.0,2000.0,26700.0,-2.5,-0.5,0.042545944260423095
120.0,1.5,1500.0,26700.0,-1.5,-1.5,0.017976594835400077
230.0,1.25,1500.0,39600.0,-3.0,-0.5,0.001705616437950949
100.0,1.75,3500.0,32800.0,-2.0,-1.0,0.9592001407739683
190.0,1.75,3000.0,30100.0,-3.0,-1.0,0.15598542242574606
210.0,1.25,3500.0,30100.0,-1.5,-1.5,0.07869269367244137
150.0,1.25,4000.0,24000.0,-4.0,0.0,0.3750087851746324
120.0,1.0,3500.0,32800.0,-4.0,-1.25,0.1805735353301764
240.0,2.0,1000.0,42200.0,-2.5,-1.5,0.0014726833255536643
160.0,2.25,4000.0,37400.0,-3.0,-1.25,1.4922464803257576
220.0,1.75,1000.0,24000.0,-3.5,-1.0,0.0017637921624232944
150.0,2.0,2500.0,24000.0,-3.5,-1.5,0.26796566512499254
140.0,1.5,2500.0,39600.0,-3.0,-1.25,0.05963227235301409
250.0,1.0,3500.0,34800.0,-4.0,-0.25,0.028233431904271668
110.0,1.25,3500.0,34800.0,-3.5,0.0,0.35519165631987326
100.0,2.0,1500.0,42200.0,-4.0,-1.25,0.0739216468764319
250.0,1.75,2000.0,24000.0,-2.5,-1.5,0.02337943500619416
110.0,1.0,5000.0,24000.0,-2.0,-1.0,0.8038065155183391
200.0,1.25,3000.0,26700.0,-3.0,-1.5,0.056698311868129105
130.0,2.0,1500.0,24000.0,-1.5,-0.5,0.04732959335768597
130.0,1.75,2000.0,34800.0,-2.0,-1.0,0.0611582016404779
100.0,1.0,3000.0,32800.0,-2.0,0.0,0.1012019868395496
150.0,2.25,4500.0,26700.0,-3.0,-0.5,3.9198229492011176
200.0,1.75,3500.0,39600.0,-4.0,-1.0,0.21717168172881
200.0,2.0,3000.0,26700.0,-1.5,-1.5,0.28103460140417047
210.0,2.25,3000.0,24000.0,-3.0,-1.0,0.4259223523671077
200.0,2.25,4000.0,30100.0,-5.0,-0.5,1.2657687433879283
190.0,1.75,2500.0,24000.0,-2.5,-1.5,0.0983500816323518
130.0,1.5,4500.0,39600.0,-1.5,-0.25,0.8825360256566158
170.0,2.25,2500.0,24000.0,-2.5,-1.25,0.3491427182395431
150.0,2.25,4500.0,39600.0,-2.5,0.0,2.6429109306023904
160.0,2.25,5000.0,26700.0,-4.0,-1.25,5.609244406953217
210.0,2.0,3500.0,24000.0,-1.5,0.0,0.5004448201993281
220.0,1.25,1000.0,42200.0,-5.0,-0.25,0.0003436961118063969
220.0,2.25,2000.0,42200.0,-1.5,0.0,0.04578502138610991
250.0,2.25,4500.0,42200.0,-2.5,-0.5,0.9685164155065512
170.0,1.25,2000.0,30100.0,-3.0,0.0,0.012721902476156972
180.0,1.0,1500.0,32800.0,-2.5,-1.0,0.001935690910481124
140.0,2.0,5000.0,34800.0,-2.0,-0.5,3.2350512444297834
160.0,2.25,3000.0,26700.0,-5.0,-1.25,0.8656221264753555
240.0,2.25,1000.0,32800.0,-5.0,-1.0,0.0031808542176928814
250.0,1.25,2000.0,42200.0,-2.5,0.0,0.00427980620282651
170.0,1.0,5000.0,42200.0,-3.0,-0.25,0.20640981939915723
250.0,1.0,3000.0,30100.0,-1.5,-1.5,0.017644784948407842
190.0,1.5,4000.0,34800.0,-1.5,-0.25,0.249974217834056
240.0,1.25,4500.0,39600.0,-3.5,-1.0,0.12673309695572824
240.0,1.0,4500.0,34800.0,-3.5,-1.25,0.08156054916028507
190.0,1.5,3500.0,37400.0,-1.5,-1.5,0.13464827383461936
140.0,1.5,2500.0,30100.0,-2.5,-1.25,0.07845308920709075
120.0,1.5,5000.0,32800.0,-2.5,-1.5,1.6352954061277032
230.0,1.75,4500.0,37400.0,-1.5,-1.0,0.4375915795960772
230.0,1.75,1000.0,34800.0,-5.0,-0.25,0.0011450284310235512
240.0,1.5,3000.0,42200.0,-3.0,-1.0,0.041088198776593705
220.0,1.0,3500.0,37400.0,-4.0,-1.5,0.03340991651244826
130.0,1.25,2500.0,24000.0,-5.0,-0.25,0.10524903627903431
120.0,2.0,2500.0,39600.0,-5.0,-1.5,0.4229256078281109
170.0,1.5,2000.0,37400.0,-5.0,0.0,0.022060389062678605
140.0,2.0,4000.0,37400.0,-3.0,-1.5,1.2328051516779315
230.0,2.25,5000.0,26700.0,-3.0,-1.5,2.454845445034524
170.0,1.75,1000.0,24000.0,-2.0,-1.0,0.003244667243572109
230.0,1.5,1000.0,37400.0,-2.0,-1.0,0.0006302683812069447
220.0,1.5,4000.0,30100.0,-3.5,0.0,0.2200145457148145
210.0,1.5,1000.0,24000.0,-4.0,-0.25,0.0011060244178394203
160.0,1.25,1500.0,30100.0,-1.5,-0.5,0.004614586385648345
150.0,2.0,4500.0,39600.0,-2.0,-1.5,1.705987538962722
110.0,1.0,3500.0,24000.0,-4.0,-1.25,0.3203925327143238
220.0,1.75,4000.0,34800.0,-1.5,-0.25,0.32988225122545134
160.0,1.75,3500.0,42200.0,-2.5,-1.25,0.27302469941153445
250.0,2.25,5000.0,34800.0,-1.5,-1.5,1.8300679563842095
180.0,1.0,3500.0,32800.0,-2.5,-1.25,0.058853596700463966
180.0,1.0,2000.0,39600.0,-5.0,-0.5,0.0056482479028496894
120.0,2.0,5000.0,26700.0,-4.0,0.0,8.369500303572536
170.0,1.75,1500.0,37400.0,-1.5,0.0,0.010096980837641184
210.0,2.0,4000.0,26700.0,-2.5,-1.0,0.7674891830631534
130.0,1.25,2000.0,42200.0,-1.5,0.0,0.016233523755212576
230.0,2.25,5000.0,26700.0,-3.5,-0.25,2.454845445034524
200.0,1.75,1000.0,32800.0,-2.0,-0.25,0.001587892185053357
180.0,1.0,2000.0,39600.0,-5.0,-1.25,0.0056482479028496894
140.0,2.25,2500.0,42200.0,-3.0,-0.5,0.25063079512687303
100.0,1.25,1500.0,30100.0,-4.0,-0.5,0.018901345835600096
