d,h/d,b,E,ll,sdl,max_uz
120.0,1.25,1500.0,30100.0,-5.0,-1.0,0.01458437178673553
230.0,1.25,3500.0,39600.0,-3.5,-0.5,0.04932217317109493
100.0,2.0,5000.0,37400.0,-2.0,-1.0,6.19489824857371
110.0,2.25,4000.0,32800.0,-5.0,-1.25,6.981664108097705
200.0,2.0,3000.0,42200.0,-2.5,-1.0,0.17781099186902313
240.0,1.0,1500.0,32800.0,-3.0,-0.25,0.0010393340400018563
220.0,1.5,5000.0,32800.0,-2.5,-0.25,0.4928527959609834
160.0,1.0,2000.0,34800.0,-4.0,-1.0,0.007626161761350084
200.0,2.25,2000.0,26700.0,-5.0,-0.5,0.0889079425452852
170.0,2.0,2500.0,39600.0,-5.0,0.0,0.14875136380879622
220.0,1.0,5000.0,26700.0,-5.0,-1.25,0.19568323409835175
160.0,1.5,4000.0,26700.0,-1.5,-0.25,0.44638940683482464
230.0,1.5,1500.0,39600.0,-2.0,-1.25,0.0030070104066984927
170.0,1.5,5000.0,24000.0,-1.5,0.0,1.1229431046738827
100.0,1.0,3000.0,42200.0,-2.0,-1.25,0.07865936417933403
140.0,2.0,1500.0,24000.0,-3.5,0.0,0.04263156201989014
240.0,1.5,4500.0,34800.0,-3.0,-1.25,0.2501671242196142
160.0,2.25,5000.0,30100.0,-4.0,-0.5,4.975642040968492
170.0,1.5,2000.0,42200.0,-5.0,0.0,0.019551150495841496
250.0,1.0,3000.0,32800.0,-2.0,-1.5,0.016192317894758872
160.0,1.25,4500.0,39600.0,-4.0,-0.25,0.31178785895236316
210.0,1.75,2000.0,42200.0,-4.0,-0.25,0.017946713557786764
110.0,1.5,1000.0,26700.0,-2.0,-1.0,0.003458713017537517
130.0,2.25,3500.0,37400.0,-2.5,-1.0,1.4736614805637955
230.0,2.25,1500.0,30100.0,-2.0,-0.25,0.0184031537908078
140.0,1.75,1000.0,34800.0,-5.0,-0.5,0.004720231965783099
250.0,1.75,2000.0,37400.0,-2.0,-1.5,0.015002845993420083
190.0,2.25,1000.0,26700.0,-2.0,-1.0,0.006340320219846726
110.0,1.0,4500.0,37400.0,-1.5,-1.5,0.33780546198453265
170.0,1.75,5000.0,42200.0,-3.5,-1.25,1.0955394724030123
120.0,2.0,1500.0,39600.0,-2.5,-1.0,0.03191120476643241
140.0,1.5,2000.0,34800.0,-1.5,0.0,0.02829938019219954
220.0,1.75,3500.0,37400.0,-3.5,-0.25,0.1859293608175303
240.0,1.75,3500.0,39600.0,-3.5,-0.5,0.1448352952721933
240.0,1.25,1500.0,42200.0,-3.0,-1.25,0.0014086850020115264
110.0,1.75,1500.0,42200.0,-1.5,0.0,0.017534468148369273
220.0,1.25,1000.0,30100.0,-2.0,-1.25,0.0004512901461033095
120.0,1.25,2500.0,24000.0,-4.0,-1.0,0.11293948675934426
160.0,2.0,3500.0,26700.0,-4.0,-0.25,0.8475647166135641
240.0,2.0,3000.0,42200.0,-1.5,-0.5,0.12004985946085941
110.0,1.0,3000.0,34800.0,-1.5,-1.25,0.07166474883653681
140.0,1.5,2500.0,34800.0,-3.5,-0.25,0.08459129490097042
200.0,2.25,3500.0,32800.0,-1.5,-1.25,0.6921923882312997
140.0,1.0,2000.0,34800.0,-2.5,-0.5,0.009106926698088436
150.0,1.5,2500.0,37400.0,-1.5,-0.5,0.06399464654132955
220.0,2.0,2500.0,39600.0,-2.5,-1.25,0.07435356291352838
130.0,1.25,2500.0,34800.0,-2.5,-0.25,0.04993854740453776
250.0,1.25,3500.0,37400.0,-2.0,-1.5,0.04379393332353815
160.0,1.25,5000.0,26700.0,-1.5,-0.5,0.6074806827205563
140.0,1.25,4000.0,26700.0,-3.0,-1.25,0.3316813705700238
190.0,1.0,1000.0,24000.0,-3.0,0.0,0.00043964848082474694
140.0,1.5,3000.0,34800.0,-1.5,0.0,0.143437226630696
250.0,1.25,5000.0,37400.0,-2.5,-0.5,0.1984406358520176
100.0,1.25,5000.0,26700.0,-1.5,-1.0,1.6588272510408764
200.0,1.5,3000.0,34800.0,-3.0,-1.0,0.0737984531082406
250.0,2.0,4000.0,24000.0,-5.0,-1.25,0.6325868409419669
210.0,2.0,1000.0,32800.0,-3.0,-0.25,0.002424247900159101
240.0,1.5,3500.0,42200.0,-1.5,0.0,0.08046286662984335
120.0,1.75,3500.0,34800.0,-3.5,0.0,0.8825082890043924
150.0,1.75,5000.0,32800.0,-4.0,-0.25,2.0518217253078
180.0,2.0,1000.0,32800.0,-3.0,-0.25,0.00352881455528928
240.0,1.0,2500.0,37400.0,-3.5,-0.5,0.0071760705536663095
120.0,1.5,3000.0,37400.0,-2.0,-1.5,0.18544620197038864
100.0,2.25,2000.0,24000.0,-2.5,-1.0,0.39564034429668804
190.0,1.5,4500.0,37400.0,-1.5,0.0,0.36861707589792625
150.0,1.5,1000.0,30100.0,-3.5,-1.0,0.0018149089051811799
100.0,1.0,1000.0,37400.0,-5.0,-0.25,0.0021110308503491603
210.0,1.25,4000.0,42200.0,-4.0,-1.5,0.09326901098710608
130.0,1.5,3500.0,30100.0,-2.0,-1.5,0.4249131115691138
180.0,2.25,5000.0,26700.0,-4.0,0.0,4.814721593325603
180.0,2.0,3000.0,24000.0,-4.0,-1.0,0.39313682380884973
150.0,1.5,1500.0,39600.0,-3.5,-1.25,0.007750620252488965
110.0,1.75,4000.0,30100.0,-3.0,-1.0,1.6429198347758314
160.0,1.0,2500.0,39600.0,-5.0,-1.25,0.019606049905586315
210.0,1.75,5000.0,26700.0,-3.0,-1.5,1.1022988272374352
240.0,2.0,2500.0,42200.0,-3.5,-0.5,0.05787666789146963
170.0,2.25,4500.0,24000.0,-3.0,0.0,3.328518501653421
130.0,1.75,3000.0,30100.0,-1.5,0.0,0.40154902354593525
240.0,1.0,4000.0,26700.0,-3.5,-1.0,0.06643574825288989
110.0,1.75,2500.0,37400.0,-1.5,-0.25,0.1774008420251312
120.0,1.75,4500.0,26700.0,-5.0,-0.5,3.983965173873076
250.0,1.75,1000.0,39600.0,-3.0,-0.25,0.0008386198389625771
210.0,1.25,4500.0,26700.0,-5.0,-1.5,0.22815334551986136
200.0,1.0,2000.0,42200.0,-2.0,-1.5,0.003863883406609891
170.0,2.25,4500.0,34800.0,-3.0,-1.5,2.295529998841175
210.0,2.25,2500.0,24000.0,-2.0,0.0,0.1958633250860623
120.0,1.75,2000.0,34800.0,-5.0,-1.5,0.1166359105906173
170.0,2.0,2000.0,24000.0,-4.0,-0.5,0.08372726301967899
180.0,1.75,4000.0,34800.0,-4.0,0.0,0.5096344875418172
250.0,1.25,2000.0,32800.0,-2.0,-0.25,0.005506336029237268
120.0,1.25,1000.0,39600.0,-2.5,-1.0,0.001292673301694777
190.0,2.25,4500.0,30100.0,-3.0,-0.5,2.0910979105433145
230.0,1.75,3500.0,24000.0,-3.0,-1.5,0.23353480717234443
230.0,1.0,3000.0,34800.0,-2.5,-1.25,0.018292662253162964
190.0,1.75,4000.0,32800.0,-1.5,-1.25,0.4597491366247496
190.0,1.5,1000.0,32800.0,-3.0,-1.0,0.0010016376335697614
100.0,1.75,4500.0,30100.0,-4.0,-1.0,5.087580988572637
180.0,1.0,4500.0,30100.0,-5.0,0.0,0.19158535578667502
210.0,2.25,4000.0,37400.0,-4.0,-1.5,0.8799973485974738
190.0,2.0,5000.0,30100.0,-3.5,-0.25,2.057405589200114
110.0,1.75,2500.0,37400.0,-4.0,-0.5,0.2956680700418853
100.0,1.75,3000.0,32800.0,-3.0,-1.5,0.6248025925909427
