d,h/d,b,E,ll,sdl,max_uz
190.0,1.0,4000.0,32800.0,-2.5,0.0,0.08564003185165625
160.0,1.0,5000.0,37400.0,-5.0,-0.5,0.33522721174975567
230.0,1.75,1500.0,26700.0,-1.5,-1.25,0.007226896407373841
210.0,2.0,2000.0,30100.0,-1.5,-0.5,0.04249929901338048
100.0,2.25,4000.0,42200.0,-2.5,-0.25,3.611340207432737
220.0,1.0,1500.0,32800.0,-1.5,-1.0,0.0012529569536656139
160.0,1.5,3500.0,32800.0,-1.5,0.0,0.21035325075181643
100.0,2.25,4000.0,39600.0,-3.0,-1.25,4.489856469093491
110.0,2.0,4000.0,26700.0,-3.5,-0.5,4.00509991624414
220.0,2.0,2500.0,37400.0,-4.0,-1.0,0.07872730190108218
230.0,2.25,4500.0,39600.0,-1.5,-1.0,1.0589455728925987
120.0,2.25,1500.0,42200.0,-3.5,-1.0,0.05687647920619892
230.0,2.25,3500.0,39600.0,-2.0,-0.5,0.40846075002623566
180.0,1.5,1000.0,34800.0,-1.5,-1.25,0.0011103209154191083
120.0,2.0,3000.0,39600.0,-5.0,0.0,0.8772474579026318
180.0,2.25,4000.0,39600.0,-2.5,-1.5,1.2097888779820372
250.0,1.75,4000.0,34800.0,-4.0,-1.0,0.25939098183063464
130.0,2.25,5000.0,32800.0,-2.0,-1.5,7.804692208889387
240.0,1.5,1500.0,30100.0,-3.5,-0.25,0.003729980970835017
180.0,1.0,2000.0,37400.0,-4.0,-1.0,0.005482122964546039
130.0,1.75,1500.0,32800.0,-2.0,-1.5,0.02119004697517713
190.0,1.5,4500.0,34800.0,-5.0,-0.25,0.43217174409581993
160.0,1.5,1000.0,24000.0,-3.5,0.0,0.0018755295654826845
140.0,1.75,1500.0,42200.0,-3.5,-1.25,0.014604335134770443
200.0,1.75,3500.0,30100.0,-4.0,-1.25,0.2857142390708214
130.0,2.25,1500.0,30100.0,-4.0,-0.25,0.07839752535874273
200.0,1.0,5000.0,24000.0,-5.0,-1.25,0.26746661800559574
120.0,2.0,1000.0,37400.0,-1.5,-1.5,0.0066467632447448355
130.0,2.25,3500.0,26700.0,-3.5,-1.0,2.3222586828801934
130.0,1.0,3000.0,42200.0,-2.5,-1.25,0.047737438434258525
210.0,1.5,4500.0,26700.0,-5.0,-0.25,0.41718364099887045
250.0,1.5,2500.0,24000.0,-2.5,0.0,0.0302390005456246
140.0,1.5,2500.0,26700.0,-3.5,-1.0,0.1102538225671782
240.0,2.25,3000.0,30100.0,-3.0,-0.25,0.2654276286731054
250.0,1.5,3500.0,37400.0,-1.5,-0.25,0.07526618946260008
240.0,1.0,5000.0,34800.0,-2.5,-1.5,0.12453878818033912
110.0,2.0,2500.0,26700.0,-3.5,-0.25,0.6107659999032963
110.0,1.25,4500.0,34800.0,-2.0,-0.25,0.6089879395036176
160.0,1.75,1500.0,32800.0,-4.0,-1.0,0.01380944124837002
220.0,1.25,1500.0,30100.0,-1.5,-1.0,0.0023668101472082374
140.0,2.25,5000.0,24000.0,-3.5,-0.5,8.38242407755894
130.0,1.0,1000.0,26700.0,-2.0,-0.25,0.0008972916058275982
140.0,1.25,5000.0,30100.0,-1.5,0.0,0.7149909695536658
130.0,1.0,4500.0,42200.0,-2.0,-0.25,0.2418313241279042
140.0,1.75,2000.0,34800.0,-2.5,0.0,0.04896667966569802
210.0,1.5,4500.0,32800.0,-5.0,-1.5,0.3395976590358816
190.0,1.5,3000.0,34800.0,-4.0,-1.5,0.07890197639942718
170.0,1.25,4000.0,30100.0,-4.0,-0.5,0.20540603578278768
120.0,1.25,3000.0,32800.0,-3.0,-1.0,0.117427503908756
220.0,2.25,4500.0,26700.0,-2.5,-0.5,1.9618313750535683
240.0,1.0,4500.0,42200.0,-3.0,0.0,0.06725846233751165
170.0,1.5,4500.0,42200.0,-2.5,-0.5,0.41462544877125007
150.0,1.75,1000.0,42200.0,-2.0,-1.5,0.0019141417775577283
120.0,1.5,4000.0,39600.0,-4.0,-1.25,0.7926905040134954
250.0,1.25,1000.0,32800.0,-2.5,-0.5,0.00034519446956875525
200.0,1.5,3000.0,24000.0,-3.5,0.0,0.10700775699818896
170.0,2.0,2500.0,34800.0,-3.0,-0.5,0.1410573277314298
240.0,2.0,1000.0,24000.0,-4.0,-1.5,0.002589468180768092
120.0,2.0,5000.0,26700.0,-2.0,-0.5,5.8586502125007724
120.0,2.0,5000.0,39600.0,-1.5,-0.25,3.950150514927184
190.0,1.75,1000.0,30100.0,-5.0,-0.5,0.002183229516281559
200.0,1.75,1000.0,26700.0,-2.0,-1.0,0.001950669051301
230.0,1.25,5000.0,24000.0,-1.5,-0.5,0.32863194314599475
160.0,1.5,1500.0,42200.0,-5.0,-0.25,0.00778461809375709
200.0,1.25,3000.0,30100.0,-2.0,-0.5,0.05029385139068234
240.0,1.25,4500.0,32800.0,-4.0,-1.25,0.1530070316993239
250.0,1.0,3000.0,26700.0,-3.5,0.0,0.01989168640212287
110.0,1.75,2000.0,32800.0,-2.5,0.0,0.0803291869999047
110.0,2.25,3000.0,24000.0,-4.0,-0.25,2.4696136399232644
170.0,1.0,3000.0,42200.0,-5.0,-0.5,0.03202090949683962
150.0,1.0,2000.0,30100.0,-2.5,-0.25,0.009630469088729597
180.0,1.75,3500.0,39600.0,-3.0,-1.0,0.27519866585756336
200.0,1.75,2000.0,30100.0,-3.5,-1.0,0.029127203080757207
240.0,2.0,2500.0,37400.0,-2.5,0.0,0.06530468944209145
110.0,1.0,1000.0,24000.0,-3.0,-0.5,0.001441762346140647
130.0,1.75,1500.0,32800.0,-3.5,-0.25,0.023467911824729654
160.0,1.5,1000.0,30100.0,-2.0,0.0,0.0014954388561982813
100.0,1.75,3500.0,42200.0,-3.0,-1.25,0.8704328755056282
220.0,1.25,2500.0,32800.0,-2.0,0.0,0.01712918600281973
170.0,1.75,4000.0,39600.0,-4.0,-1.5,0.4833046055353383
100.0,2.0,2500.0,32800.0,-4.0,-1.5,0.7352716420652549
250.0,1.75,1000.0,42200.0,-2.0,-0.25,0.0007869513180785106
140.0,2.25,1500.0,32800.0,-2.0,-1.5,0.046081960043191365
170.0,1.75,4500.0,34800.0,-2.5,-1.25,0.8956778278148352
240.0,1.25,4000.0,32800.0,-4.0,-0.25,0.09378792502133193
180.0,1.75,3000.0,37400.0,-3.0,-1.25,0.134308980643209
210.0,2.0,2000.0,37400.0,-5.0,-1.5,0.03420398128844592
180.0,1.25,3000.0,42200.0,-5.0,-0.5,0.046359703640872905
200.0,1.5,3500.0,34800.0,-3.0,-0.25,0.14604773969738144
190.0,1.25,4500.0,34800.0,-2.0,-1.5,0.23156820001084985
190.0,2.25,3500.0,26700.0,-2.5,-1.0,0.9091384482524024
120.0,1.25,4000.0,37400.0,-3.0,-1.25,0.329010047143819
150.0,1.0,3500.0,42200.0,-2.5,-1.0,0.06467373816771366
170.0,2.0,2500.0,24000.0,-1.5,-0.5,0.20453312521615688
160.0,1.25,2500.0,39600.0,-5.0,-1.5,0.034214034787297926
110.0,1.5,3500.0,37400.0,-2.5,-1.25,0.3784792747671407
110.0,2.0,3000.0,37400.0,-4.0,0.0,1.0049168740507306
230.0,1.0,1000.0,34800.0,-1.5,-1.5,0.00021754555796355232
230.0,1.25,4000.0,34800.0,-2.0,-1.25,0.1004365403239608
230.0,2.25,5000.0,37400.0,-3.5,-1.0,1.7525233572102992
100.0,2.0,3000.0,30100.0,-4.0,-1.25,1.6619321941798106
220.0,2.25,3500.0,32800.0,-3.5,-0.25,0.5633922520682363
140.0,1.0,4000.0,32800.0,-2.5,-1.0,0.15568645070112402
180.0,2.25,4000.0,24000.0,-2.5,-1.0,1.996151649552632
170.0,1.25,4500.0,42200.0,-1.5,-1.5,0.2439243287212076
200.0,1.75,1000.0,26700.0,-5.0,-0.25,0.002110208870278741
110.0,1.0,4500.0,37400.0,-3.0,-0.5,0.39410637231528806
180.0,1.25,2500.0,39600.0,-5.0,-0.5,0.0240296101659806
250.0,1.75,3000.0,37400.0,-2.0,-1.5,0.07017006340650055
120.0,1.5,2000.0,34800.0,-3.0,-1.25,0.03932107166761685
150.0,1.25,4000.0,24000.0,-3.0,-1.25,0.3375079066571692
